,artist,album,track_name,popularity,img_url,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,text_data
633,Various Artists,Wajah Tum Ho,Maahi Ve,44,https://i.scdn.co/image/ab67616d0000b273ff95beacf09a091617bac9eb,0.698,0.741,11,-6.418,0,0.0606,9.75e-06,0.0679,0.412,89.99,Maahi Ve Various Artists Wajah Tum Ho
634,Various Artists,Hindi Medium,Suit Suit,44,https://i.scdn.co/image/ab67616d0000b273a71488f39620ba195aede1c3,0.767,0.869,2,-3.381,0,0.0908,0.0,0.221,0.751,98.208,Suit Suit Various Artists Hindi Medium
635,Asees Kaur,Pachtaoge (Asees Kaur),Pachtaoge (Asees Kaur),43,https://i.scdn.co/image/ab67616d0000b273dbd29030c9b950c95f12689a,0.603,0.773,8,-5.035,0,0.148,0.0,0.135,0.367,172.446,Pachtaoge (Asees Kaur) Asees Kaur Pachtaoge (Asees Kaur)
636,Pritam,Dhoom:3,Tu Hi Junoon,43,https://i.scdn.co/image/ab67616d0000b273d9cc24c0d415e40d5af3c8d5,0.603,0.69,4,-6.725,0,0.0447,0.0,0.316,0.42,133.968,Tu Hi Junoon Pritam Dhoom:3
637,Jatin-Lalit,Pyaar Kiya To Darna Kya,Tum Par Hum Hai Atke Yaara,43,https://i.scdn.co/image/ab67616d0000b2732f10008df8b756ce27e72813,0.742,0.94,5,-5.199,0,0.144,8.6e-06,0.0868,0.671,128.035,Tum Par Hum Hai Atke Yaara Jatin-Lalit Pyaar Kiya To Darna Kya
638,Sajid-Wajid,Housefull 2,Papa Toh Band Bajaye,43,https://i.scdn.co/image/ab67616d0000b27383884809f7f72e104e07cf62,0.872,0.956,6,-4.581,0,0.046,0.0816,0.0501,0.932,122.017,Papa Toh Band Bajaye Sajid-Wajid Housefull 2
639,DripReport,Skechers (feat. Badshah),Skechers (feat. Badshah),43,https://i.scdn.co/image/ab67616d0000b273f59deb41edd108259ab245dc,0.906,0.462,1,-7.533,1,0.0763,0.000369,0.0888,0.31,100.011,Skechers (feat. Badshah) DripReport Skechers (feat. Badshah)
640,Jatin-Lalit,Pyaar To Hona Hi Tha (Original Motion Picture Soundtrack),Aaj Hai Sagaai,43,https://i.scdn.co/image/ab67616d0000b273a23500c4e9bc131bdd6786a1,0.388,0.913,5,-5.155,1,0.218,0.000392,0.205,0.905,171.414,Aaj Hai Sagaai Jatin-Lalit Pyaar To Hona Hi Tha (Original Motion Picture Soundtrack)
641,Sajid-Wajid,Miley Naa Miley Hum,Nazar Se Nazar Mile,43,https://i.scdn.co/image/ab67616d0000b27313a7fd15dab06ada2812a73e,0.629,0.823,5,-5.519,0,0.052,0.0,0.037,0.854,73.95,Nazar Se Nazar Mile Sajid-Wajid Miley Naa Miley Hum
642,Various Artists,Boss,Boss,43,https://i.scdn.co/image/ab67616d0000b27315bdb7a86250e53e8a80163d,0.745,0.825,7,-5.845,1,0.112,0.0,0.182,0.667,98.056,Boss Various Artists Boss
643,Kumar Sanu,"Bollywood Music - Kumar Sanu At His Best, Vol. 1","Ye Kaali Kaali Aankhen (From ""Baazigar"")",43,https://i.scdn.co/image/ab67616d0000b273df95218f7ff126993736fcb0,0.836,0.701,0,-10.905,1,0.082,2.69e-05,0.103,0.821,121.836,"Ye Kaali Kaali Aankhen (From ""Baazigar"") Kumar Sanu Bollywood Music - Kumar Sanu At His Best, Vol. 1"
644,Various Artists,Wajah Tum Ho,Wajah Tum Ho,43,https://i.scdn.co/image/ab67616d0000b273ff95beacf09a091617bac9eb,0.641,0.545,7,-8.37,0,0.0347,0.0105,0.119,0.335,138.034,Wajah Tum Ho Various Artists Wajah Tum Ho
645,Various Artists,Murder,Dil Ko Hazar Bar,43,https://i.scdn.co/image/ab67616d0000b2733d48ebacb8aaf64d5992676c,0.781,0.681,0,-8.307,0,0.0419,1.48e-06,0.271,0.664,109.997,Dil Ko Hazar Bar Various Artists Murder
646,Sajid-Wajid,Rowdy Rathore (Original Motion Picture Soundtrack),Chamak Challo Chel Chabeli,43,https://i.scdn.co/image/ab67616d0000b2734056bfa0599a8cad7a9a88b4,0.677,0.88,7,-4.205,0,0.146,4.94e-06,0.0465,0.947,90.039,Chamak Challo Chel Chabeli Sajid-Wajid Rowdy Rathore (Original Motion Picture Soundtrack)
647,Various Artists,Devdas,Hamesha Tumko Chaha - Devdas / Soundtrack Version,43,https://i.scdn.co/image/ab67616d0000b27380688ed9c3949492c9353a43,0.614,0.664,0,-6.127,1,0.0445,0.0,0.0728,0.372,139.95,Hamesha Tumko Chaha - Devdas / Soundtrack Version Various Artists Devdas
648,Mithoon,3G - A Killer Connection,Kaise Bataaoon,42,https://i.scdn.co/image/ab67616d0000b273db27596871cf1f1a440e23a0,0.677,0.503,11,-7.144,1,0.0524,3.7e-06,0.104,0.37,107.693,Kaise Bataaoon Mithoon 3G - A Killer Connection
649,Himesh Reshammiya,Namastey London,"Main Jahaan Rahoon (From ""Namastey London"")",42,https://i.scdn.co/image/ab67616d0000b273f78ecb63757383133535ed00,0.584,0.556,5,-8.98,1,0.0514,2.9e-05,0.13,0.517,103.739,"Main Jahaan Rahoon (From ""Namastey London"") Himesh Reshammiya Namastey London"
650,Various Artists,Alone,Chand Aasmano Se Laapata,42,https://i.scdn.co/image/ab67616d0000b2734de0eb90195639855b795f4e,0.664,0.668,11,-5.323,0,0.0268,0.0,0.137,0.449,108.007,Chand Aasmano Se Laapata Various Artists Alone
651,Pritam,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Alizeh,42,https://i.scdn.co/image/ab67616d0000b273bca30634e6cad10b97c03d21,0.513,0.632,9,-7.612,1,0.0449,0.000305,0.0695,0.294,87.963,Alizeh Pritam Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition]
652,Pritam,Dil Toh Baccha Hai Ji,Tere Bin,42,https://i.scdn.co/image/ab67616d0000b273b4e0221394af47af99c78eb3,0.529,0.492,5,-5.753,1,0.0326,0.0,0.0951,0.591,133.144,Tere Bin Pritam Dil Toh Baccha Hai Ji
653,Vishal-Shekhar,Best of Me Vishal Shekhar,"Khabar Nahi (From ""Dostana"")",42,https://i.scdn.co/image/ab67616d0000b27308b50e32ff13af7fc8db6969,0.622,0.758,7,-6.641,1,0.11,0.0,0.0622,0.436,90.951,"Khabar Nahi (From ""Dostana"") Vishal-Shekhar Best of Me Vishal Shekhar"
654,Pritam,Love Aaj Kal,"Aahun Aahun (From ""Love Aaj Kal"")",42,https://i.scdn.co/image/ab67616d0000b273679206a60471b37f412db25f,0.536,0.903,1,-5.501,0,0.307,4.5e-05,0.064,0.656,129.965,"Aahun Aahun (From ""Love Aaj Kal"") Pritam Love Aaj Kal"
655,Vishal-Shekhar,I Hate Luv Storys (Original Motion Picture Soundtrack),Bahara - Chill Version,42,https://i.scdn.co/image/ab67616d0000b2731992dd7b33baf5887ea4a1ec,0.657,0.685,11,-6.667,1,0.0797,0.00806,0.129,0.705,87.966,Bahara - Chill Version Vishal-Shekhar I Hate Luv Storys (Original Motion Picture Soundtrack)
656,Raftaar,"Damn (From ""Mr. Nair"")",Damn,42,https://i.scdn.co/image/ab67616d0000b273441105b2aed66a31a869299f,0.766,0.616,1,-8.376,0,0.182,0.0,0.347,0.228,136.02,"Damn Raftaar Damn (From ""Mr. Nair"")"
657,Jatin-Lalit,Sarfarosh (Original Motion Picture Soundtrack),Jo Haal Dil Ka,42,https://i.scdn.co/image/ab67616d0000b2736adbe3457a317569ef6f92d4,0.645,0.721,2,-9.9,0,0.0378,0.00241,0.197,0.709,148.906,Jo Haal Dil Ka Jatin-Lalit Sarfarosh (Original Motion Picture Soundtrack)
658,Jatin-Lalit,Sarfarosh (Original Motion Picture Soundtrack),Is Deewane Ladke Ko,42,https://i.scdn.co/image/ab67616d0000b2736adbe3457a317569ef6f92d4,0.744,0.475,2,-10.955,1,0.254,9.26e-06,0.0515,0.787,105.883,Is Deewane Ladke Ko Jatin-Lalit Sarfarosh (Original Motion Picture Soundtrack)
659,Sachin-Jigar,Maana Ke Hum Yaar Nahin (Duet),Maana Ke Hum Yaar Nahin (Duet),42,https://i.scdn.co/image/ab67616d0000b2730530c544b2ec5731818b04f3,0.425,0.389,8,-11.068,1,0.0291,1.29e-06,0.0665,0.335,90.903,Maana Ke Hum Yaar Nahin (Duet) Sachin-Jigar Maana Ke Hum Yaar Nahin (Duet)
660,Neha Kakkar,Bheegi Bheegi,Bheegi Bheegi,41,https://i.scdn.co/image/ab67616d0000b273600ea6deeb59ef9446d2ba98,0.473,0.47,3,-6.674,0,0.0381,0.0,0.188,0.297,89.686,Bheegi Bheegi Neha Kakkar Bheegi Bheegi
661,Vishal-Shekhar,Gori Tere Pyaar Mein (Original Motion Picture Soundtrack),Chingam Chabake,41,https://i.scdn.co/image/ab67616d0000b2734fa33110e7aa38e228fc050d,0.762,0.908,7,-6.034,0,0.083,0.0,0.0538,0.925,142.021,Chingam Chabake Vishal-Shekhar Gori Tere Pyaar Mein (Original Motion Picture Soundtrack)
662,DIVINE,Mere Gully Mein (feat. Naezy),Mere Gully Mein (feat. Naezy),41,https://i.scdn.co/image/ab67616d0000b27381a940e75207179549f74f39,0.744,0.813,9,-7.401,1,0.154,0.0,0.0685,0.149,108.056,Mere Gully Mein (feat. Naezy) DIVINE Mere Gully Mein (feat. Naezy)
663,Satinder Sartaaj,Shagufta Dili,Shagufta Dili,41,https://i.scdn.co/image/ab67616d0000b2730e978e1d7d8b927d3805d260,0.715,0.713,5,-5.273,1,0.0355,0.0,0.194,0.715,112.955,Shagufta Dili Satinder Sartaaj Shagufta Dili
664,Gurnazar,"Marjaawaan (From ""BellBottom"") - Single","Marjaawaan (From ""BellBottom"")",41,https://i.scdn.co/image/ab67616d0000b27338a5518f517ddee915a17765,0.616,0.555,6,-5.813,1,0.0307,0.0,0.105,0.565,111.847,"Marjaawaan (From ""BellBottom"") Gurnazar Marjaawaan (From ""BellBottom"") - Single"
665,Various Artists,Dil Hai Deewana,Dil Hai Deewana,41,https://i.scdn.co/image/ab67616d0000b273f7a9d1aebc99b28e72447fc1,0.515,0.938,1,-3.637,1,0.302,0.0,0.385,0.659,69.89,Dil Hai Deewana Various Artists Dil Hai Deewana
666,Himesh Reshammiya,"Dil De Diya (From ""Radhe - Your Most Wanted Bhai"")","Dil De Diya (From ""Radhe - Your Most Wanted Bhai"")",41,https://i.scdn.co/image/ab67616d0000b27316e386b64b476d06e046d60b,0.718,0.752,6,-4.669,1,0.0487,0.0,0.0711,0.381,128.892,"Dil De Diya (From ""Radhe - Your Most Wanted Bhai"") Himesh Reshammiya Dil De Diya (From ""Radhe - Your Most Wanted Bhai"")"
667,Various Artists,Sanam Re,Tere Liye,40,https://i.scdn.co/image/ab67616d0000b273be42c9c9b63ed5ace22af441,0.373,0.535,4,-6.158,0,0.0335,0.0,0.131,0.12,81.716,Tere Liye Various Artists Sanam Re
668,Various Artists,Rustom,Dhal Jaun Main by Arijit Singh,40,https://i.scdn.co/image/ab67616d0000b273c202064e0775440dacef8802,0.632,0.504,2,-6.028,0,0.0239,2.58e-06,0.226,0.264,95.978,Dhal Jaun Main by Arijit Singh Various Artists Rustom
669,Various Artists,Yamla Pagla Deewana,Charha De Rang,40,https://i.scdn.co/image/ab67616d0000b2730c65b15f5d4d65ed793c37cb,0.682,0.86,0,-3.458,1,0.0855,1.54e-06,0.2,0.965,120.07,Charha De Rang Various Artists Yamla Pagla Deewana
670,Vishal-Shekhar,Gori Tere Pyaar Mein (Original Motion Picture Soundtrack),Dil Duffer,40,https://i.scdn.co/image/ab67616d0000b2734fa33110e7aa38e228fc050d,0.763,0.713,4,-5.741,0,0.0606,2.84e-06,0.0881,0.696,92.011,Dil Duffer Vishal-Shekhar Gori Tere Pyaar Mein (Original Motion Picture Soundtrack)
671,Dr Zeus,"Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri)","Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri)",40,https://i.scdn.co/image/ab67616d0000b273c988f012332b41a65d950066,0.882,0.895,6,-4.196,0,0.295,0.0,0.761,0.745,96.018,"Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri) Dr Zeus Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri)"
672,Mannan Shaah,Namaste England (Original Motion Picture Soundtrack),Bhare Bazaar,40,https://i.scdn.co/image/ab67616d0000b273dd8f11e5b3c77cd2a9517ee0,0.855,0.849,11,-4.471,1,0.0548,0.0,0.0303,0.699,126.021,Bhare Bazaar Mannan Shaah Namaste England (Original Motion Picture Soundtrack)
673,M. M. Kreem,Special 26,Kaun Mera,40,https://i.scdn.co/image/ab67616d0000b2737840b2af41326ed0cc61e89d,0.509,0.187,2,-12.829,1,0.0309,0.000557,0.101,0.184,100.795,Kaun Mera M. M. Kreem Special 26
674,Jatin-Lalit,Yes Boss (Original Motion Picture Soundtrack),Jaata Hai Tu Kahan,40,https://i.scdn.co/image/ab67616d0000b2730f0e4b68ed5159c70422c18f,0.834,0.854,0,-13.322,1,0.0805,1.96e-06,0.11,0.776,136.127,Jaata Hai Tu Kahan Jatin-Lalit Yes Boss (Original Motion Picture Soundtrack)
675,Pritam,Cocktail,"Second Hand Jawaani (From ""Cocktail"")",40,https://i.scdn.co/image/ab67616d0000b273b6cfbb83ebf76959832174b4,0.809,0.831,5,-4.043,0,0.06,0.00276,0.0534,0.83,112.016,"Second Hand Jawaani (From ""Cocktail"") Pritam Cocktail"
676,Anu Malik,Fiza (Original Motion Picture Soundtrack),Mehboob Mere,40,https://i.scdn.co/image/ab67616d0000b27355a25cd90c0ad5c22be34e38,0.748,0.663,2,-11.268,1,0.0601,0.000535,0.277,0.751,95.978,Mehboob Mere Anu Malik Fiza (Original Motion Picture Soundtrack)
677,A.R. Rahman,Doli Saja Ke Rakhna,Kissa Hum Likhenge,40,https://i.scdn.co/image/ab67616d0000b273e1c4528b814668beaa982675,0.775,0.523,6,-6.297,0,0.0274,1.22e-05,0.105,0.821,104.01,Kissa Hum Likhenge A.R. Rahman Doli Saja Ke Rakhna
678,Stebin Ben,Qatra,Qatra,40,https://i.scdn.co/image/ab67616d0000b27303cf47cb2002d9a5dde29891,0.644,0.535,9,-3.927,1,0.0328,0.0,0.162,0.42,127.918,Qatra Stebin Ben Qatra
679,Nadeem Shravan,Tumsa Nahin Dekha A Love Story,Yeh Dhuan Dhuan,40,https://i.scdn.co/image/ab67616d0000b273d8b544a1de0d50438afeae3b,0.548,0.599,0,-8.686,0,0.038,0.000406,0.253,0.512,112.026,Yeh Dhuan Dhuan Nadeem Shravan Tumsa Nahin Dekha A Love Story
680,Various Artists,#1 Trending Hits,"Sawan Mein Lag Gayi Aag (From ""Ginny Weds Sunny"")",40,https://i.scdn.co/image/ab67616d0000b273b4c09a8299a84bacff24323f,0.792,0.813,0,-3.687,1,0.0513,2.29e-05,0.0541,0.868,130.058,"Sawan Mein Lag Gayi Aag (From ""Ginny Weds Sunny"") Various Artists #1 Trending Hits"
681,Raja Kumari,SHOOK,SHOOK,40,https://i.scdn.co/image/ab67616d0000b27391336c086d5fe26ed2c18365,0.798,0.812,6,-6.107,1,0.078,0.0,0.954,0.709,94.547,SHOOK Raja Kumari SHOOK
682,Ram Sampath,Fukrey,Rabba,40,https://i.scdn.co/image/ab67616d0000b2739701faf1c34cc355fd3cd3c0,0.705,0.732,0,-5.619,1,0.698,0.0,0.106,0.296,169.938,Rabba Ram Sampath Fukrey
683,Anand Raj Anand,Kaante,Ishq Samundar,40,https://i.scdn.co/image/ab67616d0000b2730673a1b3b3b3fc7155f4e5d2,0.683,0.859,11,-10.737,1,0.0539,2.79e-05,0.398,0.707,100.959,Ishq Samundar Anand Raj Anand Kaante
684,Pritam,Bajrangi Bhaijaan,Tu Jo Mila (Reprise),40,https://i.scdn.co/image/ab67616d0000b273e7f1ff44b74df429307f4164,0.473,0.441,10,-9.205,1,0.0315,0.000159,0.116,0.265,122.017,Tu Jo Mila (Reprise) Pritam Bajrangi Bhaijaan
685,Arijit Singh,"Oh Saaiyaan (From ""The Power"")","Oh Saaiyaan (From ""The Power"")",39,https://i.scdn.co/image/ab67616d0000b273b43a98a9fe1635c21a870308,0.432,0.591,1,-7.826,1,0.0375,7.37e-06,0.119,0.594,77.804,"Oh Saaiyaan (From ""The Power"") Arijit Singh Oh Saaiyaan (From ""The Power"")"
686,Taaruk Raina,Sukoon,Sukoon,39,https://i.scdn.co/image/ab67616d0000b273f229b8638216258e1701b368,0.605,0.83,4,-6.965,0,0.049,0.0,0.0946,0.378,160.013,Sukoon Taaruk Raina Sukoon
687,Simiran Kaur Dhadli,Notaan Wali Dhauns,Notaan Wali Dhauns,39,https://i.scdn.co/image/ab67616d0000b2738951c290c3ca5b7a7812f245,0.759,0.754,6,-4.73,0,0.224,2.5e-06,0.411,0.62,83.055,Notaan Wali Dhauns Simiran Kaur Dhadli Notaan Wali Dhauns
688,Kumar Sanu,"Bollywood Music - Kumar Sanu At His Best, Vol. 2","Pehli Baar Dil Ye (From ""Hum Ho Gaye Aap Ke"")",39,https://i.scdn.co/image/ab67616d0000b2737f282faaba2272a127bbf41f,0.565,0.668,7,-8.801,0,0.0361,2.25e-05,0.19,0.935,171.94,"Pehli Baar Dil Ye (From ""Hum Ho Gaye Aap Ke"") Kumar Sanu Bollywood Music - Kumar Sanu At His Best, Vol. 2"
689,DIVINE,Punya Paap,Punya Paap,39,https://i.scdn.co/image/ab67616d0000b2730258b9d58fcdfd2380b41c0b,0.781,0.488,1,-9.138,1,0.317,9.68e-06,0.1,0.449,139.899,Punya Paap DIVINE Punya Paap
690,Jatin-Lalit,Ghulam (Original Motion Picture Soundtrack),Jadoo Hai Tera,39,https://i.scdn.co/image/ab67616d0000b273f102cdccec25b4022260a089,0.484,0.653,9,-6.516,1,0.0533,0.000888,0.111,0.499,104.35,Jadoo Hai Tera Jatin-Lalit Ghulam (Original Motion Picture Soundtrack)
691,RDB,Bullett Raja,Tamanche Pe Disco,39,https://i.scdn.co/image/ab67616d0000b2739abff7fbabacd1d6221a1ed4,0.864,0.945,9,-2.578,0,0.0883,0.0,0.118,0.937,128.018,Tamanche Pe Disco RDB Bullett Raja
692,Various Artists,Sholay,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",39,https://i.scdn.co/image/ab67616d0000b273c0d1e2959153980d5a024a7e,0.528,0.477,3,-10.454,1,0.0358,0.557,0.112,0.422,111.511,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack Various Artists Sholay"
693,Bally Sagoo,Star Crazy 2,Aaja Nachle,39,https://i.scdn.co/image/ab67616d0000b2730f61293750865cc9d3428ebc,0.823,0.91,1,-8.528,0,0.0321,1.53e-05,0.0805,0.895,136.552,Aaja Nachle Bally Sagoo Star Crazy 2
694,Pritam,Cocktail,Yaariyaan,39,https://i.scdn.co/image/ab67616d0000b273b6cfbb83ebf76959832174b4,0.485,0.546,2,-8.21,1,0.0303,3.05e-05,0.0444,0.406,149.938,Yaariyaan Pritam Cocktail
695,A.R. Rahman,Ekk Deewana Tha (Original Motion Picture Soundtrack),Sunlo Zara,38,https://i.scdn.co/image/ab67616d0000b273f8910d64a61c3e3dc970613c,0.728,0.916,8,-5.206,1,0.0314,6.36e-05,0.0754,0.946,133.017,Sunlo Zara A.R. Rahman Ekk Deewana Tha (Original Motion Picture Soundtrack)
696,Various Artists,Chaar Din Ki Chandni (Original Motion Picture Soundtrack),Kangna Tera Ni,38,https://i.scdn.co/image/ab67616d0000b2736418514b5287a8c4bd9bc0c2,0.846,0.926,6,-3.036,0,0.145,0.0,0.0598,0.886,109.155,Kangna Tera Ni Various Artists Chaar Din Ki Chandni (Original Motion Picture Soundtrack)
697,Naezy,Aafat Waapas - Single,Aafat Waapas,38,https://i.scdn.co/image/ab67616d0000b2733c5be5eaf94f37b980a6d7ea,0.92,0.874,6,-3.881,1,0.222,0.0,0.0939,0.526,130.027,Aafat Waapas Naezy Aafat Waapas - Single
698,Tony Kakkar,Booty Shake,Booty Shake,38,https://i.scdn.co/image/ab67616d0000b27320e5b7f76b244df8ed6bfda4,0.94,0.568,8,-4.379,1,0.13,1.84e-06,0.254,0.636,105.016,Booty Shake Tony Kakkar Booty Shake
699,DIVINE,Roots (feat. Raja Kumari),Roots (feat. Raja Kumari),38,https://i.scdn.co/image/ab67616d0000b2730ec6a95396ec0553cd3ab496,0.94,0.577,1,-5.838,1,0.0827,0.000335,0.0965,0.0861,126.961,Roots (feat. Raja Kumari) DIVINE Roots (feat. Raja Kumari)
700,Ram Sampath,Fukrey,Fuk Fuk Fukrey,38,https://i.scdn.co/image/ab67616d0000b2739701faf1c34cc355fd3cd3c0,0.747,0.826,11,-4.066,0,0.088,0.0,0.332,0.619,145.05,Fuk Fuk Fukrey Ram Sampath Fukrey
701,Raga,Jamnapaar,Jamnapaar,38,https://i.scdn.co/image/ab67616d0000b27328454ccc4e0a3bec2a6adbcf,0.795,0.559,9,-11.512,0,0.445,0.0,0.099,0.61,164.046,Jamnapaar Raga Jamnapaar
702,Jatin-Lalit,Jab Pyaar Kisise Hota Hai (Original Motion Picture Soundtrack),Pehli Pehli Baar Jab,38,https://i.scdn.co/image/ab67616d0000b273013f5b6e9239d60b964c66a3,0.653,0.833,11,-11.343,0,0.0635,0.000137,0.335,0.807,135.087,Pehli Pehli Baar Jab Jatin-Lalit Jab Pyaar Kisise Hota Hai (Original Motion Picture Soundtrack)
703,AKASA,Shola (feat. Charan),Shola (feat. Charan),38,https://i.scdn.co/image/ab67616d0000b273e2bd9c60672fc7eae0436e82,0.887,0.449,4,-11.551,0,0.311,0.000124,0.246,0.53,113.039,Shola (feat. Charan) AKASA Shola (feat. Charan)
704,Krsna Solo,Tanu Weds Manu Returns (Original Motion Picture Soundtrack),"Banno (From ""Tannu Weds Manu Returns"")",38,https://i.scdn.co/image/ab67616d0000b273fe59a3bc714615cbce3581a0,0.758,0.877,7,-5.047,1,0.0806,1.92e-05,0.085,0.707,108.011,"Banno (From ""Tannu Weds Manu Returns"") Krsna Solo Tanu Weds Manu Returns (Original Motion Picture Soundtrack)"
705,Dr Zeus,Nakhra Nawabi (feat. Zora Randhawa & Fateh),Nakhra Nawabi (feat. Zora Randhawa & Fateh),38,https://i.scdn.co/image/ab67616d0000b273802cd78512287052a6d02073,0.922,0.855,1,-3.743,1,0.113,0.0,0.393,0.92,111.797,Nakhra Nawabi (feat. Zora Randhawa & Fateh) Dr Zeus Nakhra Nawabi (feat. Zora Randhawa & Fateh)
706,Shantanu Moitra,Madras Cafe,Sun Le Re,38,https://i.scdn.co/image/ab67616d0000b2730d6510b8e4bcfbe8518e7570,0.561,0.56,2,-6.03,1,0.0325,1.36e-05,0.12,0.212,120.008,Sun Le Re Shantanu Moitra Madras Cafe
707,Jatin-Lalit,Jab Pyaar Kisise Hota Hai (Original Motion Picture Soundtrack),Is Dil Mein Kya Hai,38,https://i.scdn.co/image/ab67616d0000b273013f5b6e9239d60b964c66a3,0.682,0.761,0,-11.029,1,0.11,0.00291,0.0732,0.71,95.046,Is Dil Mein Kya Hai Jatin-Lalit Jab Pyaar Kisise Hota Hai (Original Motion Picture Soundtrack)
708,Payal Dev,"Maa Sherawali (From ""Satyameva Jayate 2"")","Maa Sherawali (From ""Satyameva Jayate 2"")",37,https://i.scdn.co/image/ab67616d0000b2738ea92533afb1491483809f61,0.384,0.787,2,-6.751,1,0.106,0.0,0.756,0.581,179.954,"Maa Sherawali (From ""Satyameva Jayate 2"") Payal Dev Maa Sherawali (From ""Satyameva Jayate 2"")"
709,Various Artists,Boss,Hum Na Tode,37,https://i.scdn.co/image/ab67616d0000b27315bdb7a86250e53e8a80163d,0.344,0.903,9,-4.842,0,0.14,0.0,0.238,0.733,82.612,Hum Na Tode Various Artists Boss
710,Stereo Nation,Slave II Fusion,Nachangeh Sari Raath,37,https://i.scdn.co/image/ab67616d0000b273b58efb08d2b9b4bdd75137dd,0.772,0.834,10,-6.189,0,0.0599,8.3e-05,0.0956,0.638,117.021,Nachangeh Sari Raath Stereo Nation Slave II Fusion
711,Ezu,Yaara Tu,Yaara Tu,37,https://i.scdn.co/image/ab67616d0000b27326b4704285bdb89b1d1cacdf,0.775,0.529,0,-7.674,1,0.072,0.0,0.103,0.514,92.011,Yaara Tu Ezu Yaara Tu
712,SanGan,Weightu,Weightu,37,https://i.scdn.co/image/ab67616d0000b2734b3111a97956f8654f0d61da,0.813,0.64,0,-10.196,0,0.066,0.0,0.0587,0.951,153.021,Weightu SanGan Weightu
713,Various Artists,Monsoon By The Window,"Falak Tak (From ""Tashan"")",37,https://i.scdn.co/image/ab67616d0000b2735eb2426afe960d64a34189ff,0.709,0.696,2,-6.105,0,0.113,2.95e-05,0.0593,0.595,143.973,"Falak Tak (From ""Tashan"") Various Artists Monsoon By The Window"
714,Diljit Dosanjh,RiRi,RiRi,37,https://i.scdn.co/image/ab67616d0000b2730d8471a24fbc498b5317a313,0.624,0.576,7,-7.61,0,0.0506,1.02e-05,0.0838,0.14,159.924,RiRi Diljit Dosanjh RiRi
715,Sajid-Wajid,Rowdy Rathore (Original Motion Picture Soundtrack),Tera Ishq Bada Teekha,37,https://i.scdn.co/image/ab67616d0000b2734056bfa0599a8cad7a9a88b4,0.711,0.724,6,-4.302,0,0.0284,6.42e-05,0.139,0.826,135.011,Tera Ishq Bada Teekha Sajid-Wajid Rowdy Rathore (Original Motion Picture Soundtrack)
716,Sanjay Leela Bhansali,Guzaarish,Guzaarish,36,https://i.scdn.co/image/ab67616d0000b273bc5ba75fc51036eff0f9fb03,0.42,0.532,11,-9.044,0,0.0426,2.7e-06,0.111,0.233,151.538,Guzaarish Sanjay Leela Bhansali Guzaarish
717,Raftaar,Mr. Nair,Sick,36,https://i.scdn.co/image/ab67616d0000b2738e34042c802d3c543fafbb9c,0.835,0.666,1,-5.925,1,0.0597,0.000464,0.307,0.423,99.988,Sick Raftaar Mr. Nair
718,Sohail Sen,What's Your Rashee? (Original Motion Picture Soundtrack),Jao Na,36,https://i.scdn.co/image/ab67616d0000b27372148a8fba4c3bee9c168932,0.63,0.468,7,-7.909,0,0.0273,3.17e-05,0.162,0.47,129.935,Jao Na Sohail Sen What's Your Rashee? (Original Motion Picture Soundtrack)
719,Raamlaxman,Hum Aapke Hain Koun (Original Motion Picture Soundtrack),Pehla Pehla Pyar,36,https://i.scdn.co/image/ab67616d0000b2737debfb8f15638943f4e328bd,0.613,0.445,5,-13.139,0,0.0283,1.79e-06,0.0878,0.523,101.838,Pehla Pehla Pyar Raamlaxman Hum Aapke Hain Koun (Original Motion Picture Soundtrack)
720,Various Artists,Munna Michael (Original Motion Picture Soundtrack),Ding Dang,36,https://i.scdn.co/image/ab67616d0000b273cddae43ee0e8d811a13f437b,0.818,0.762,6,-4.51,0,0.0473,2.34e-06,0.0401,0.543,113.034,Ding Dang Various Artists Munna Michael (Original Motion Picture Soundtrack)
721,Snatam Kaur,Anand Bliss,Anand (Bliss),36,https://i.scdn.co/image/ab67616d0000b273bc0eec7795cff20e54047e05,0.712,0.518,7,-11.104,1,0.0684,0.00113,0.12,0.617,89.948,Anand (Bliss) Snatam Kaur Anand Bliss
722,Rahul Dit-O,Lit Lit,Lit Lit,36,https://i.scdn.co/image/ab67616d0000b27336d5f2d73e5f883e4a2cd3a1,0.806,0.916,2,-6.168,1,0.118,0.000321,0.106,0.623,140.008,Lit Lit Rahul Dit-O Lit Lit
723,Jassie Gill,Aukaat,Aukaat,36,https://i.scdn.co/image/ab67616d0000b2732703523bc53bb35b4a4420bf,0.561,0.528,7,-3.109,0,0.233,0.0,0.173,0.294,133.113,Aukaat Jassie Gill Aukaat
